CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,SEX,RACE,CUMULATIVE RATE,WEEKLY RATE
Maryland,EIP,2020-22,2021,15,Overall,Overall,Overall,652.2,15.1
Maryland,EIP,2020-22,2021,16,Overall,Overall,Overall,665.1,12.9
Maryland,EIP,2020-22,2021,17,Overall,Overall,Overall,675.2,10
Maryland,EIP,2020-22,2021,18,Overall,Overall,Overall,684.1,8.9
Maryland,EIP,2020-22,2021,19,Overall,Overall,Overall,690.1,6.1
Maryland,EIP,2020-22,2021,20,Overall,Overall,Overall,694.3,4.2
Maryland,EIP,2020-22,2021,21,Overall,Overall,Overall,697.5,3.2
Maryland,EIP,2020-22,2021,22,Overall,Overall,Overall,700,2.5
Maryland,EIP,2020-22,2021,23,Overall,Overall,Overall,701.8,1.8
Maryland,EIP,2020-22,2021,24,Overall,Overall,Overall,703.2,1.5
Maryland,EIP,2020-22,2021,25,Overall,Overall,Overall,704.2,1
Maryland,EIP,2020-22,2021,26,Overall,Overall,Overall,705,0.8
Maryland,EIP,2020-22,2021,27,Overall,Overall,Overall,706.3,1.4
Maryland,EIP,2020-22,2021,28,Overall,Overall,Overall,708.1,1.7
Maryland,EIP,2020-22,2021,29,Overall,Overall,Overall,710.1,2
Maryland,EIP,2020-22,2021,30,Overall,Overall,Overall,714,3.9
Maryland,EIP,2020-22,2021,31,Overall,Overall,Overall,719.5,5.5
Maryland,EIP,2020-22,2021,32,Overall,Overall,Overall,727.4,8
Maryland,EIP,2020-22,2021,33,Overall,Overall,Overall,736.9,9.5
Maryland,EIP,2020-22,2021,34,Overall,Overall,Overall,746.9,10
Maryland,EIP,2020-22,2021,35,Overall,Overall,Overall,757.3,10.4
Maryland,EIP,2020-22,2021,36,Overall,Overall,Overall,767.2,9.9
Maryland,EIP,2020-22,2021,37,Overall,Overall,Overall,776.9,9.7
Maryland,EIP,2020-22,2021,38,Overall,Overall,Overall,786,9.1
Maryland,EIP,2020-22,2021,39,Overall,Overall,Overall,795.2,9.2
Maryland,EIP,2020-22,2021,40,Overall,Overall,Overall,804.1,8.9
Maryland,EIP,2020-22,2021,41,Overall,Overall,Overall,812.1,8.1
Maryland,EIP,2020-22,2021,42,Overall,Overall,Overall,819.2,7
Maryland,EIP,2020-22,2021,43,Overall,Overall,Overall,825.7,6.5
Maryland,EIP,2020-22,2021,44,Overall,Overall,Overall,831.4,5.7
Maryland,EIP,2020-22,2021,45,Overall,Overall,Overall,837.6,6.2
Maryland,EIP,2020-22,2021,46,Overall,Overall,Overall,844.9,7.3
Maryland,EIP,2020-22,2021,47,Overall,Overall,Overall,852.8,7.9
Maryland,EIP,2020-22,2021,48,Overall,Overall,Overall,863.5,10.7
Maryland,EIP,2020-22,2021,49,Overall,Overall,Overall,876.9,13.3
Maryland,EIP,2020-22,2021,50,Overall,Overall,Overall,894.1,17.2
Maryland,EIP,2020-22,2021,51,Overall,Overall,Overall,918,23.9
Maryland,EIP,2020-22,2021,52,Overall,Overall,Overall,961.3,43.3
Maryland,EIP,2020-22,2022,1,Overall,Overall,Overall,1009.8,48.4
Maryland,EIP,2020-22,2022,2,Overall,Overall,Overall,1051.2,41.4
Maryland,EIP,2020-22,2022,3,Overall,Overall,Overall,1078.3,27.1
Maryland,EIP,2020-22,2022,4,Overall,Overall,Overall,1095.2,16.9
Maryland,EIP,2020-22,2022,5,Overall,Overall,Overall,1106,10.8
Maryland,EIP,2020-22,2022,6,Overall,Overall,Overall,1113.1,7.1
Maryland,EIP,2020-22,2022,7,Overall,Overall,Overall,1118.4,5.3
Maryland,EIP,2020-22,2022,8,Overall,Overall,Overall,1122.3,3.9
Maryland,EIP,2020-22,2022,9,Overall,Overall,Overall,1125,2.8
Maryland,EIP,2020-22,2022,10,Overall,Overall,Overall,1127.5,2.5
Maryland,EIP,2020-22,2022,11,Overall,Overall,Overall,1129.1,1.6
Maryland,EIP,2020-22,2022,12,Overall,Overall,Overall,1130.6,1.5
Maryland,EIP,2020-22,2022,13,Overall,Overall,Overall,1132.2,1.6
Maryland,EIP,2020-22,2022,14,Overall,Overall,Overall,1133.9,1.7
Maryland,EIP,2020-22,2022,15,Overall,Overall,Overall,1136.2,2.3
Maryland,EIP,2020-22,2022,16,Overall,Overall,Overall,1138.9,2.8
Maryland,EIP,2020-22,2022,17,Overall,Overall,Overall,1142.5,3.6
Maryland,EIP,2020-22,2022,18,Overall,Overall,Overall,1147.2,4.7
Maryland,EIP,2020-22,2022,19,Overall,Overall,Overall,1154.3,7.1
Maryland,EIP,2020-22,2022,20,Overall,Overall,Overall,1162.4,8.1
Maryland,EIP,2020-22,2022,21,Overall,Overall,Overall,1169.8,7.4
Maryland,EIP,2020-22,2022,22,Overall,Overall,Overall,1176.2,6.4
Maryland,EIP,2020-22,2022,23,Overall,Overall,Overall,1182.4,6.2
Maryland,EIP,2020-22,2022,24,Overall,Overall,Overall,1189.2,6.9
Maryland,EIP,2020-22,2022,25,Overall,Overall,Overall,1196,6.8
Maryland,EIP,2020-22,2022,26,Overall,Overall,Overall,1202.9,6.8
Maryland,EIP,2020-22,2022,27,Overall,Overall,Overall,1210.8,7.9
Maryland,EIP,2020-22,2022,28,Overall,Overall,Overall,1218.5,7.7
Maryland,EIP,2020-22,2022,29,Overall,Overall,Overall,1227.1,8.5
Maryland,EIP,2020-22,2022,30,Overall,Overall,Overall,1236.1,9
Maryland,EIP,2020-22,2022,31,Overall,Overall,Overall,1245.5,9.4
Maryland,EIP,2020-22,2022,32,Overall,Overall,Overall,1254.6,9.1
Maryland,EIP,2020-22,2022,33,Overall,Overall,Overall,1263,8.4
Maryland,EIP,2020-22,2022,34,Overall,Overall,Overall,1270.6,7.6
Maryland,EIP,2020-22,2022,35,Overall,Overall,Overall,1277.7,7.1
Maryland,EIP,2020-22,2022,36,Overall,Overall,Overall,1284.4,6.8
Maryland,EIP,2020-22,2022,37,Overall,Overall,Overall,1290.5,6.1
Maryland,EIP,2020-22,2022,38,Overall,Overall,Overall,1296.9,6.4
Maryland,EIP,2020-22,2022,39,Overall,Overall,Overall,1302.2,5.3
Maryland,EIP,2020-22,2022,40,Overall,Overall,Overall,1307.9,5.7
Maryland,EIP,2020-22,2022,41,Overall,Overall,Overall,1313.7,5.8
Maryland,EIP,2020-22,2022,42,Overall,Overall,Overall,1319.8,6.1
Maryland,EIP,2020-22,2022,43,Overall,Overall,Overall,1325.3,5.5
Maryland,EIP,2020-22,2022,44,Overall,Overall,Overall,1331.4,6.1
Maryland,EIP,2020-22,2022,45,Overall,Overall,Overall,1337,5.6
Maryland,EIP,2020-22,2022,46,Overall,Overall,Overall,1342.8,5.8
Maryland,EIP,2020-22,2022,47,Overall,Overall,Overall,1348.7,5.8
Maryland,EIP,2020-22,2022,48,Overall,Overall,Overall,1356.4,7.7
Maryland,EIP,2020-22,2022,49,Overall,Overall,Overall,1364.1,7.7
Maryland,EIP,2020-22,2022,50,Overall,Overall,Overall,1373.1,9
Maryland,EIP,2020-22,2022,51,Overall,Overall,Overall,1383.3,10.3
Maryland,EIP,2020-22,2022,52,Overall,Overall,Overall,1394.9,11.6
Maryland,EIP,2020-22,2023,1,Overall,Overall,Overall,1406.7,11.8
Maryland,EIP,2020-22,2023,2,Overall,Overall,Overall,1416.3,9.6
Maryland,EIP,2020-22,2023,3,Overall,Overall,Overall,1423.9,7.6
Maryland,EIP,2020-22,2023,4,Overall,Overall,Overall,1431.2,7.2
Maryland,EIP,2020-22,2023,5,Overall,Overall,Overall,1437.2,6
Maryland,EIP,2020-22,2023,6,Overall,Overall,Overall,1443.8,6.6
Maryland,EIP,2020-22,2023,7,Overall,Overall,Overall,1449.2,5.4
Maryland,EIP,2020-22,2023,8,Overall,Overall,Overall,1453.9,4.7
Maryland,EIP,2020-22,2023,9,Overall,Overall,Overall,1458.1,4.2
Maryland,EIP,2020-22,2023,10,Overall,Overall,Overall,1461.5,3.4
Maryland,EIP,2020-22,2023,11,Overall,Overall,Overall,1464.4,3
Maryland,EIP,2020-22,2023,12,Overall,Overall,Overall,1466.8,2.3
Maryland,EIP,2020-22,2023,13,Overall,Overall,Overall,1468.5,1.7
Maryland,EIP,2020-22,2023,14,Overall,Overall,Overall,1470.1,1.6
Maryland,EIP,2020-22,2023,15,Overall,Overall,Overall,1471.6,1.6
Maryland,EIP,2020-22,2023,16,Overall,Overall,Overall,1472.6,1
Maryland,EIP,2020-22,2023,17,Overall,Overall,Overall,1473.5,0.9
Maryland,EIP,2020-22,2023,18,Overall,Overall,Overall,1474.7,1.2
Maryland,EIP,2020-22,2023,19,Overall,Overall,Overall,1475.5,0.9
Maryland,EIP,2020-22,2023,20,Overall,Overall,Overall,1476.5,1
Maryland,EIP,2020-22,2023,21,Overall,Overall,Overall,1477.7,1.2
Maryland,EIP,2020-22,2023,22,Overall,Overall,Overall,1478.9,1.2
Maryland,EIP,2020-22,2023,23,Overall,Overall,Overall,1479.9,1
Maryland,EIP,2020-22,2023,24,Overall,Overall,Overall,1480.9,1
Maryland,EIP,2020-22,2023,25,Overall,Overall,Overall,1481.6,0.8
Maryland,EIP,2020-22,2023,26,Overall,Overall,Overall,1482.8,1.2
Maryland,EIP,2020-22,2023,27,Overall,Overall,Overall,1484,1.2
Maryland,EIP,2020-22,2023,28,Overall,Overall,Overall,1485,1
Maryland,EIP,2020-22,2023,29,Overall,Overall,Overall,1486.4,1.4
Maryland,EIP,2020-22,2023,30,Overall,Overall,Overall,1488.3,1.9
Maryland,EIP,2020-22,2023,31,Overall,Overall,Overall,1490.3,2
Maryland,EIP,2020-22,2023,32,Overall,Overall,Overall,1492.2,2
Maryland,EIP,2020-22,2023,33,Overall,Overall,Overall,1494.6,2.4
Maryland,EIP,2020-22,2023,34,Overall,Overall,Overall,1497.2,2.6
Maryland,EIP,2020-22,2023,35,Overall,Overall,Overall,1499.4,2.1
Michigan,IHSP,2020-22,2020,10,Overall,Overall,Overall,0.1,0.1
Michigan,IHSP,2020-22,2020,11,Overall,Overall,Overall,0.1,0
Michigan,IHSP,2020-22,2020,12,Overall,Overall,Overall,4.5,4.4
Michigan,IHSP,2020-22,2020,13,Overall,Overall,Overall,19.1,14.6
Michigan,IHSP,2020-22,2020,14,Overall,Overall,Overall,41.3,22.2
Michigan,IHSP,2020-22,2020,15,Overall,Overall,Overall,56.8,15.5
Michigan,IHSP,2020-22,2020,16,Overall,Overall,Overall,69.7,12.9
Michigan,IHSP,2020-22,2020,17,Overall,Overall,Overall,76.8,7
Michigan,IHSP,2020-22,2020,18,Overall,Overall,Overall,81.2,4.5
Michigan,IHSP,2020-22,2020,19,Overall,Overall,Overall,84,2.8
Michigan,IHSP,2020-22,2020,20,Overall,Overall,Overall,87.2,3.1
Michigan,IHSP,2020-22,2020,21,Overall,Overall,Overall,89,1.8
Michigan,IHSP,2020-22,2020,22,Overall,Overall,Overall,90.8,1.8
Michigan,IHSP,2020-22,2020,23,Overall,Overall,Overall,91.5,0.7
Michigan,IHSP,2020-22,2020,24,Overall,Overall,Overall,92,0.5
Michigan,IHSP,2020-22,2020,25,Overall,Overall,Overall,92.7,0.7
Michigan,IHSP,2020-22,2020,26,Overall,Overall,Overall,93.5,0.7
Michigan,IHSP,2020-22,2020,27,Overall,Overall,Overall,94.4,1
Michigan,IHSP,2020-22,2020,28,Overall,Overall,Overall,95.5,1
Michigan,IHSP,2020-22,2020,29,Overall,Overall,Overall,97.9,2.4
Michigan,IHSP,2020-22,2020,30,Overall,Overall,Overall,100,2.2
Michigan,IHSP,2020-22,2020,31,Overall,Overall,Overall,102.4,2.4
Michigan,IHSP,2020-22,2020,32,Overall,Overall,Overall,103.5,1
Michigan,IHSP,2020-22,2020,33,Overall,Overall,Overall,104.7,1.2
Michigan,IHSP,2020-22,2020,34,Overall,Overall,Overall,106.2,1.5
Michigan,IHSP,2020-22,2020,35,Overall,Overall,Overall,107.3,1.1
Michigan,IHSP,2020-22,2020,36,Overall,Overall,Overall,108.3,1
Michigan,IHSP,2020-22,2020,37,Overall,Overall,Overall,109.5,1.2
Michigan,IHSP,2020-22,2020,38,Overall,Overall,Overall,110.9,1.4
Michigan,IHSP,2020-22,2020,39,Overall,Overall,Overall,113.8,2.9
Michigan,IHSP,2020-22,2020,40,Overall,Overall,Overall,117.4,3.6
Michigan,IHSP,2020-22,2020,41,Overall,Overall,Overall,121.8,4.5
Michigan,IHSP,2020-22,2020,42,Overall,Overall,Overall,127.3,5.5
Michigan,IHSP,2020-22,2020,43,Overall,Overall,Overall,134.9,7.6
Michigan,IHSP,2020-22,2020,44,Overall,Overall,Overall,143.2,8.2
Michigan,IHSP,2020-22,2020,45,Overall,Overall,Overall,156.3,13.2
Michigan,IHSP,2020-22,2020,46,Overall,Overall,Overall,177.4,21.1
Michigan,IHSP,2020-22,2020,47,Overall,Overall,Overall,198.6,21.2
Michigan,IHSP,2020-22,2020,48,Overall,Overall,Overall,218.6,20.1
Michigan,IHSP,2020-22,2020,49,Overall,Overall,Overall,238.5,19.8
Michigan,IHSP,2020-22,2020,50,Overall,Overall,Overall,262.2,23.7
Michigan,IHSP,2020-22,2020,51,Overall,Overall,Overall,281.9,19.7
Michigan,IHSP,2020-22,2020,52,Overall,Overall,Overall,298,16.1
Michigan,IHSP,2020-22,2020,53,Overall,Overall,Overall,313,15
Michigan,IHSP,2020-22,2021,1,Overall,Overall,Overall,328,15
Michigan,IHSP,2020-22,2021,2,Overall,Overall,Overall,338.8,10.8
Michigan,IHSP,2020-22,2021,3,Overall,Overall,Overall,347,8.2
Michigan,IHSP,2020-22,2021,4,Overall,Overall,Overall,354.2,7.2
Michigan,IHSP,2020-22,2021,5,Overall,Overall,Overall,359.9,5.7
Michigan,IHSP,2020-22,2021,6,Overall,Overall,Overall,363.3,3.4
Michigan,IHSP,2020-22,2021,7,Overall,Overall,Overall,367.6,4.3
Michigan,IHSP,2020-22,2021,8,Overall,Overall,Overall,372.7,5
Michigan,IHSP,2020-22,2021,9,Overall,Overall,Overall,378.1,5.4
Michigan,IHSP,2020-22,2021,10,Overall,Overall,Overall,385.9,7.8
Michigan,IHSP,2020-22,2021,11,Overall,Overall,Overall,395.4,9.5
Michigan,IHSP,2020-22,2021,12,Overall,Overall,Overall,412.3,16.9
Michigan,IHSP,2020-22,2021,13,Overall,Overall,Overall,437.5,25.2
Michigan,IHSP,2020-22,2021,14,Overall,Overall,Overall,468.1,30.6
Michigan,IHSP,2020-22,2021,15,Overall,Overall,Overall,497.9,29.8
Michigan,IHSP,2020-22,2021,16,Overall,Overall,Overall,521.2,23.2
Michigan,IHSP,2020-22,2021,17,Overall,Overall,Overall,534.8,13.6
Michigan,IHSP,2020-22,2021,18,Overall,Overall,Overall,547.4,12.6
Michigan,IHSP,2020-22,2021,19,Overall,Overall,Overall,557,9.7
Michigan,IHSP,2020-22,2021,20,Overall,Overall,Overall,562.8,5.8
Michigan,IHSP,2020-22,2021,21,Overall,Overall,Overall,566.9,4.1
Michigan,IHSP,2020-22,2021,22,Overall,Overall,Overall,569.9,3
Michigan,IHSP,2020-22,2021,23,Overall,Overall,Overall,571.3,1.4
Michigan,IHSP,2020-22,2021,24,Overall,Overall,Overall,572.6,1.3
Michigan,IHSP,2020-22,2021,25,Overall,Overall,Overall,574,1.4
Michigan,IHSP,2020-22,2021,26,Overall,Overall,Overall,575,1
Michigan,IHSP,2020-22,2021,27,Overall,Overall,Overall,575.9,0.9
Michigan,IHSP,2020-22,2021,28,Overall,Overall,Overall,577.3,1.4
Michigan,IHSP,2020-22,2021,29,Overall,Overall,Overall,580.1,2.9
Michigan,IHSP,2020-22,2021,30,Overall,Overall,Overall,583.6,3.4
Michigan,IHSP,2020-22,2021,31,Overall,Overall,Overall,588.8,5.3
Michigan,IHSP,2020-22,2021,32,Overall,Overall,Overall,595,6.2
Michigan,IHSP,2020-22,2021,33,Overall,Overall,Overall,602.4,7.4
Michigan,IHSP,2020-22,2021,34,Overall,Overall,Overall,610.3,7.8
Michigan,IHSP,2020-22,2021,35,Overall,Overall,Overall,618.4,8.1
Michigan,IHSP,2020-22,2021,36,Overall,Overall,Overall,626.1,7.7
Michigan,IHSP,2020-22,2021,37,Overall,Overall,Overall,634.3,8.1
Michigan,IHSP,2020-22,2021,38,Overall,Overall,Overall,642,7.7
Michigan,IHSP,2020-22,2021,39,Overall,Overall,Overall,651.6,9.6
Michigan,IHSP,2020-22,2021,40,Overall,Overall,Overall,663.7,12.1
Michigan,IHSP,2020-22,2021,41,Overall,Overall,Overall,676.6,12.9
Michigan,IHSP,2020-22,2021,42,Overall,Overall,Overall,689.2,12.5
Michigan,IHSP,2020-22,2021,43,Overall,Overall,Overall,702,12.8
Michigan,IHSP,2020-22,2021,44,Overall,Overall,Overall,717.7,15.7
Michigan,IHSP,2020-22,2021,45,Overall,Overall,Overall,736,18.3
Michigan,IHSP,2020-22,2021,46,Overall,Overall,Overall,757.6,21.6
Michigan,IHSP,2020-22,2021,47,Overall,Overall,Overall,781.8,24.3
Michigan,IHSP,2020-22,2021,48,Overall,Overall,Overall,809.2,27.4
Michigan,IHSP,2020-22,2021,49,Overall,Overall,Overall,836.9,27.6
Michigan,IHSP,2020-22,2021,50,Overall,Overall,Overall,857.3,20.4
Michigan,IHSP,2020-22,2021,51,Overall,Overall,Overall,878.3,21
Michigan,IHSP,2020-22,2021,52,Overall,Overall,Overall,898.3,20.1
Michigan,IHSP,2020-22,2022,1,Overall,Overall,Overall,932.8,34.4
Michigan,IHSP,2020-22,2022,2,Overall,Overall,Overall,964,31.2
Michigan,IHSP,2020-22,2022,3,Overall,Overall,Overall,989.3,25.3
Michigan,IHSP,2020-22,2022,4,Overall,Overall,Overall,1009.8,20.5
Michigan,IHSP,2020-22,2022,5,Overall,Overall,Overall,1025.4,15.6
Michigan,IHSP,2020-22,2022,6,Overall,Overall,Overall,1039.5,14.1
Michigan,IHSP,2020-22,2022,7,Overall,Overall,Overall,1048.3,8.8
Michigan,IHSP,2020-22,2022,8,Overall,Overall,Overall,1056.8,8.5
Michigan,IHSP,2020-22,2022,9,Overall,Overall,Overall,1062,5.2
Michigan,IHSP,2020-22,2022,10,Overall,Overall,Overall,1064.7,2.7
Michigan,IHSP,2020-22,2022,11,Overall,Overall,Overall,1068,3.3
Michigan,IHSP,2020-22,2022,12,Overall,Overall,Overall,1071.2,3.2
Michigan,IHSP,2020-22,2022,13,Overall,Overall,Overall,1073.2,2
Michigan,IHSP,2020-22,2022,14,Overall,Overall,Overall,1076.4,3.2
Michigan,IHSP,2020-22,2022,15,Overall,Overall,Overall,1079.5,3.1
Michigan,IHSP,2020-22,2022,16,Overall,Overall,Overall,1083.4,3.9
Michigan,IHSP,2020-22,2022,17,Overall,Overall,Overall,1088.5,5
Michigan,IHSP,2020-22,2022,18,Overall,Overall,Overall,1094.5,6.1
Michigan,IHSP,2020-22,2022,19,Overall,Overall,Overall,1103.6,9.1
Michigan,IHSP,2020-22,2022,20,Overall,Overall,Overall,1110.9,7.3
Michigan,IHSP,2020-22,2022,21,Overall,Overall,Overall,1117.8,6.9
Michigan,IHSP,2020-22,2022,22,Overall,Overall,Overall,1125.9,8.1
Michigan,IHSP,2020-22,2022,23,Overall,Overall,Overall,1131.6,5.7
Michigan,IHSP,2020-22,2022,24,Overall,Overall,Overall,1137.6,6
Michigan,IHSP,2020-22,2022,25,Overall,Overall,Overall,1143.4,5.8
Michigan,IHSP,2020-22,2022,26,Overall,Overall,Overall,1148.6,5.2
Michigan,IHSP,2020-22,2022,27,Overall,Overall,Overall,1153.6,5
Michigan,IHSP,2020-22,2022,28,Overall,Overall,Overall,1159.7,6.2
Michigan,IHSP,2020-22,2022,29,Overall,Overall,Overall,1167.3,7.6
Michigan,IHSP,2020-22,2022,30,Overall,Overall,Overall,1175.3,8
Michigan,IHSP,2020-22,2022,31,Overall,Overall,Overall,1184.5,9.2
Michigan,IHSP,2020-22,2022,32,Overall,Overall,Overall,1193.1,8.6
Michigan,IHSP,2020-22,2022,33,Overall,Overall,Overall,1204.6,11.5
Michigan,IHSP,2020-22,2022,34,Overall,Overall,Overall,1214.7,10.1
Michigan,IHSP,2020-22,2022,35,Overall,Overall,Overall,1223.2,8.5
Michigan,IHSP,2020-22,2022,36,Overall,Overall,Overall,1232,8.8
Michigan,IHSP,2020-22,2022,37,Overall,Overall,Overall,1243.1,11.1
Michigan,IHSP,2020-22,2022,38,Overall,Overall,Overall,1253.3,10.1
Michigan,IHSP,2020-22,2022,39,Overall,Overall,Overall,1260.6,7.3
Michigan,IHSP,2020-22,2022,40,Overall,Overall,Overall,1269.2,8.5
Michigan,IHSP,2020-22,2022,41,Overall,Overall,Overall,1277.9,8.7
Michigan,IHSP,2020-22,2022,42,Overall,Overall,Overall,1287.6,9.7
Michigan,IHSP,2020-22,2022,43,Overall,Overall,Overall,1295.8,8.2
Michigan,IHSP,2020-22,2022,44,Overall,Overall,Overall,1302.4,6.6
Michigan,IHSP,2020-22,2022,45,Overall,Overall,Overall,1308.6,6.2
Michigan,IHSP,2020-22,2022,46,Overall,Overall,Overall,1316.6,8
Michigan,IHSP,2020-22,2022,47,Overall,Overall,Overall,1324.1,7.5
Michigan,IHSP,2020-22,2022,48,Overall,Overall,Overall,1332.9,8.8
Michigan,IHSP,2020-22,2022,49,Overall,Overall,Overall,1341.9,9
Michigan,IHSP,2020-22,2022,50,Overall,Overall,Overall,1351.3,9.3
Michigan,IHSP,2020-22,2022,51,Overall,Overall,Overall,1359.7,8.5
Michigan,IHSP,2020-22,2022,52,Overall,Overall,Overall,1370.1,10.3
Michigan,IHSP,2020-22,2023,1,Overall,Overall,Overall,1379.3,9.3
Michigan,IHSP,2020-22,2023,2,Overall,Overall,Overall,1384.7,5.4
Michigan,IHSP,2020-22,2023,3,Overall,Overall,Overall,1389.7,5
Michigan,IHSP,2020-22,2023,4,Overall,Overall,Overall,1394.2,4.5
Michigan,IHSP,2020-22,2023,5,Overall,Overall,Overall,1398.1,3.9
Michigan,IHSP,2020-22,2023,6,Overall,Overall,Overall,1403.6,5.5
Michigan,IHSP,2020-22,2023,7,Overall,Overall,Overall,1408.6,5
Michigan,IHSP,2020-22,2023,8,Overall,Overall,Overall,1413.4,4.8
Michigan,IHSP,2020-22,2023,9,Overall,Overall,Overall,1418.5,5.1
Michigan,IHSP,2020-22,2023,10,Overall,Overall,Overall,1424.7,6.2
Michigan,IHSP,2020-22,2023,11,Overall,Overall,Overall,1431.6,6.9
Michigan,IHSP,2020-22,2023,12,Overall,Overall,Overall,1439.5,7.9
Michigan,IHSP,2020-22,2023,13,Overall,Overall,Overall,1445.3,5.8
Michigan,IHSP,2020-22,2023,14,Overall,Overall,Overall,1449.5,4.2
Michigan,IHSP,2020-22,2023,15,Overall,Overall,Overall,1454.6,5.1
Michigan,IHSP,2020-22,2023,16,Overall,Overall,Overall,1460.4,5.8
Michigan,IHSP,2020-22,2023,17,Overall,Overall,Overall,1465,4.6
Michigan,IHSP,2020-22,2023,18,Overall,Overall,Overall,1469.1,4.1
Michigan,IHSP,2020-22,2023,19,Overall,Overall,Overall,1472.1,3
Michigan,IHSP,2020-22,2023,20,Overall,Overall,Overall,1474.9,2.8
Michigan,IHSP,2020-22,2023,21,Overall,Overall,Overall,1477.3,2.4
Michigan,IHSP,2020-22,2023,22,Overall,Overall,Overall,1479.3,1.9
Michigan,IHSP,2020-22,2023,23,Overall,Overall,Overall,1480.9,1.6
Michigan,IHSP,2020-22,2023,24,Overall,Overall,Overall,1482.8,1.9
Michigan,IHSP,2020-22,2023,25,Overall,Overall,Overall,1484.2,1.4
Michigan,IHSP,2020-22,2023,26,Overall,Overall,Overall,1485.2,1
Michigan,IHSP,2020-22,2023,27,Overall,Overall,Overall,1486,0.9
Michigan,IHSP,2020-22,2023,28,Overall,Overall,Overall,1486.4,0.4
Michigan,IHSP,2020-22,2023,29,Overall,Overall,Overall,1487.5,1
Michigan,IHSP,2020-22,2023,30,Overall,Overall,Overall,1489.3,1.8
Michigan,IHSP,2020-22,2023,31,Overall,Overall,Overall,1490.9,1.6
Michigan,IHSP,2020-22,2023,32,Overall,Overall,Overall,1493,2.1
Michigan,IHSP,2020-22,2023,33,Overall,Overall,Overall,1495.2,2.2
Michigan,IHSP,2020-22,2023,34,Overall,Overall,Overall,1498,2.8
Michigan,IHSP,2020-22,2023,35,Overall,Overall,Overall,1500.3,2.3
Minnesota,EIP,2020-22,2020,10,Overall,Overall,Overall,0,0
Minnesota,EIP,2020-22,2020,11,Overall,Overall,Overall,0.1,0.1
Minnesota,EIP,2020-22,2020,12,Overall,Overall,Overall,0.8,0.8
Minnesota,EIP,2020-22,2020,13,Overall,Overall,Overall,2.8,2
Minnesota,EIP,2020-22,2020,14,Overall,Overall,Overall,5.7,2.9
Minnesota,EIP,2020-22,2020,15,Overall,Overall,Overall,10.1,4.3
Minnesota,EIP,2020-22,2020,16,Overall,Overall,Overall,15.9,5.8
Minnesota,EIP,2020-22,2020,17,Overall,Overall,Overall,23.1,7.2
Minnesota,EIP,2020-22,2020,18,Overall,Overall,Overall,33.2,10.2
Minnesota,EIP,2020-22,2020,19,Overall,Overall,Overall,43.5,10.3
Minnesota,EIP,2020-22,2020,20,Overall,Overall,Overall,54.7,11.2
Minnesota,EIP,2020-22,2020,21,Overall,Overall,Overall,67.1,12.4
Minnesota,EIP,2020-22,2020,22,Overall,Overall,Overall,77.4,10.3
Minnesota,EIP,2020-22,2020,23,Overall,Overall,Overall,84,6.6
Minnesota,EIP,2020-22,2020,24,Overall,Overall,Overall,89.3,5.3
Minnesota,EIP,2020-22,2020,25,Overall,Overall,Overall,93.8,4.6
Minnesota,EIP,2020-22,2020,26,Overall,Overall,Overall,97.8,3.9
Minnesota,EIP,2020-22,2020,27,Overall,Overall,Overall,102.2,4.4
Minnesota,EIP,2020-22,2020,28,Overall,Overall,Overall,107.2,5
Minnesota,EIP,2020-22,2020,29,Overall,Overall,Overall,113.3,6.1
Minnesota,EIP,2020-22,2020,30,Overall,Overall,Overall,119.7,6.4
Minnesota,EIP,2020-22,2020,31,Overall,Overall,Overall,126.6,7
Minnesota,EIP,2020-22,2020,32,Overall,Overall,Overall,134.2,7.6
Minnesota,EIP,2020-22,2020,33,Overall,Overall,Overall,141.2,6.9
Minnesota,EIP,2020-22,2020,34,Overall,Overall,Overall,147.9,6.7
Minnesota,EIP,2020-22,2020,35,Overall,Overall,Overall,153.8,5.9
Minnesota,EIP,2020-22,2020,36,Overall,Overall,Overall,159.1,5.3
Minnesota,EIP,2020-22,2020,37,Overall,Overall,Overall,163.3,4.2
Minnesota,EIP,2020-22,2020,38,Overall,Overall,Overall,168.2,4.9
Minnesota,EIP,2020-22,2020,39,Overall,Overall,Overall,175,6.8
Minnesota,EIP,2020-22,2020,40,Overall,Overall,Overall,181.1,6.1
Minnesota,EIP,2020-22,2020,41,Overall,Overall,Overall,188.6,7.5
Minnesota,EIP,2020-22,2020,42,Overall,Overall,Overall,197.4,8.8
Minnesota,EIP,2020-22,2020,43,Overall,Overall,Overall,208.7,11.3
Minnesota,EIP,2020-22,2020,44,Overall,Overall,Overall,222.7,14
Minnesota,EIP,2020-22,2020,45,Overall,Overall,Overall,242.7,20.1
Minnesota,EIP,2020-22,2020,46,Overall,Overall,Overall,267.9,25.1
Minnesota,EIP,2020-22,2020,47,Overall,Overall,Overall,295.6,27.7
Minnesota,EIP,2020-22,2020,48,Overall,Overall,Overall,320.6,25
Minnesota,EIP,2020-22,2020,49,Overall,Overall,Overall,345,24.4
Minnesota,EIP,2020-22,2020,50,Overall,Overall,Overall,365.7,20.7
Minnesota,EIP,2020-22,2020,51,Overall,Overall,Overall,381.6,15.8
Minnesota,EIP,2020-22,2020,52,Overall,Overall,Overall,394.5,12.9
